dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
gd_collection,GD02_GD02_362_371_16,9,8,tutte,Tutte,4.641361,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.9293856551178623,0.9999999999999998,1,0.8157559400385322,0.07737880527480236,0.390664189761209,1,0.5,0.44999999999999996,0.6822669685224564
gd_collection,GD02_GD02_362_371_17,9,8,tutte,Tutte,5.15221,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.9497911149457212,1,0.8157559400385322,0.07737880527480215,0.6093358102387916,1,0.625,0.5607585139318885,0.6822669685224563
gd_collection,GD02_GD02_362_371_19,24,23,tutte,Tutte,7.425366,1,"Applied Tutte (46-vertex outer face, 1 iters)",ok,,1,0.6100916361896942,0.9855225446043366,1,0.6901265343938869,0.010357299013502031,0.4463809347409663,1,0.6521739130434783,0.484472049689441,0.6464256503570012
gd_collection,GD02_GD02_362_371_2,9,8,tutte,Tutte,4.427783,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.9497911149457217,1,0.8157559400385322,0.07737880527480215,0.6093358102387914,1,0.625,0.5607585139318885,0.6822669685224563
gd_collection,GD02_GD02_362_371_20,24,23,tutte,Tutte,7.628319,1,"Applied Tutte (46-vertex outer face, 1 iters)",ok,,1,0.6152267658997538,0.9999477177697227,1,0.6955824934190368,0.011912228709173061,0.5111173902593665,1,0.6521739130434783,0.4458498023715415,0.6732044170567085
gd_collection,GD02_GD02_362_371_23,18,20,tutte,Tutte,7.571815,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.5963729888111831,0.9461703304081943,0.6666666666666666,0.6853844737673306,0.06455630600319846,0.5225920204999789,0.4483241168195572,0.631578947368421,0.5341386554621849,0.6214590295487953
gd_collection,GD02_GD02_362_371_3,9,8,tutte,Tutte,4.927537,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.9497911149457212,1,0.8157559400385322,0.07737880527480215,0.6093358102387916,1,0.625,0.5607585139318885,0.6822669685224563
gd_collection,GD02_GD02_362_371_5,18,19,tutte,Tutte,7.703437,1,"Applied Tutte (18-vertex outer face, 1 iters)",ok,,1,0.7080524484243741,0.965317196946293,0.5,0.5898336117228196,0.015105457472831109,0.4939338757761136,0.9022899435675144,0.5263157894736843,0.49826989619377166,0.5557921181093
gd_collection,GD02_GD02_362_371_6,24,23,tutte,Tutte,8.084637,1,"Applied Tutte (46-vertex outer face, 1 iters)",ok,,1,0.621463395530046,0.9946271608926793,1,0.6980045708633541,0.011807502807082974,0.4787046442184676,1,0.6956521739130435,0.5294495609338188,0.665607970644304
gd_collection,GD02_GD02_362_371_7,24,23,tutte,Tutte,6.431341,1,"Applied Tutte (46-vertex outer face, 1 iters)",ok,,1,0.6120073098906119,0.9916769972915921,1,0.6956799128404605,0.009245591804842284,0.4130713063588708,1,0.6956521739130435,0.45308924485125857,0.6378113740895076
gd_collection,GD02_GD02_362_371_8,9,8,tutte,Tutte,4.547934,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.9293856551178623,0.9999999999999996,1,0.8157559400385322,0.07737880527480236,0.390664189761209,1,0.5,0.44999999999999996,0.6822669685224564
gd_collection,GD02_GD02_362_371_9,9,8,tutte,Tutte,4.462792,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.9293856551178628,1,1,0.8157559400385322,0.07737880527480236,0.390664189761209,1,0.5,0.44999999999999996,0.6822669685224564
gd_collection,GD02_GD02_45_55_1,32,45,tutte,Tutte,12.306713,1,"Applied Tutte (17-vertex outer face, 1 iters)",ok,,1,0.5172858003177261,0.9976230460685045,0.7142857142857143,0.6088741152157928,0.0001448943783413044,0.4717285605401199,0.6507951360705562,0.5588235294117647,0.7291843162810905,0.5456127811784927
gd_collection,GD02_GD02_45_55_10,8,10,tutte,Tutte,5.476579,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.3459917003984916,0.5892971241472789,0.3333333333333333,0.6751821772027287,0.03879003865683797,0.5799962093430955,0.2771807044361809,0.4285714285714286,0.435374149659864,0.583500336689991
gd_collection,GD02_GD02_45_55_11,7,10,tutte,Tutte,5.145245,1,"Applied Tutte (6-vertex outer face, 1 iters)",ok,,1,0.4447749257609178,0.9644863932458935,0.75,0.8136740916725007,0.3429806823369518,0.5209249138705783,0.8486181507229762,0.8571428571428572,0.5803418803418803,0.7919940080947578
gd_collection,GD02_GD02_45_55_2,15,20,tutte,Tutte,6.442754,1,"Applied Tutte (14-vertex outer face, 1 iters)",ok,,1,0.5129416442915924,0.9760055300447273,0.8333333333333334,0.6409448469945911,0.09275733073654169,0.4338829313366701,0.7207902869254195,0.7857142857142857,0.4967159277504106,0.8021991732708568
gd_collection,GD02_GD02_45_55_3,11,14,tutte,Tutte,6.202687,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.40694042434855987,0.9895659674223111,0.25,0.7060125886733742,0.06110013657884329,0.5236669071239132,0.5610765933346769,0.6363636363636365,0.5729582577132486,0.5978033314735387
gd_collection,GD02_GD02_45_55_4,24,28,tutte,Tutte,9.696693,1,"Applied Tutte (31-vertex outer face, 1 iters)",ok,,1,0.4130522939430953,0.9809234712023003,0.4,0.656261698622848,0.015045930277133928,0.5718336859994158,0.5488172503968574,0.5217391304347826,0.5145427286356822,0.5347091735998136
gd_collection,GD02_GD02_45_55_6,5,6,tutte,Tutte,3.785604,1,"Applied Tutte (5-vertex outer face, 1 iters)",ok,,1,0.36939878855198965,0.5545758468465751,0.5,0.7613354108512408,0.4318590274655303,0.7353089351392401,0.6318067525444606,0.6000000000000001,0.5194805194805195,0.8430814462023735
